insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,anonymous_principal,timestamp__epoch_s,receiveTimestamp__epoch_s,callerIp_first_octet,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le
synth_event_79141_2452082ac0,2025-02-12 19:42:41+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-12 19:44:24+00:00,allow,k8s_cluster,project-observability,us-east1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-4493', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.53.229,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-4493,k8s.io,0,OK,operation_synth_4068989,k8s.io,True,True,0,1739389361.0,1739389464.0,198.0,2,0,2,4,1,2,9
synth_event_79151_0e2c6a9112,2025-04-01 12:32:32+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-04-01 12:34:40+00:00,allow,k8s_cluster,project-finops,us-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'batch/v1/namespaces/default/jobs/system:jobs-86181', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.86.110,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,batch/v1/namespaces/default/jobs/system:jobs-86181,k8s.io,0,OK,operation_synth_8967664,k8s.io,True,True,0,1743510752.0,1743510880.0,198.0,0,0,0,5,1,4,4
synth_event_79161_2d63754316,2025-09-25 05:19:10+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-09-25 05:22:58+00:00,allow,k8s_cluster,project-finops,us-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'api/v1/namespaces/default/endpoints/system:endpoints-83185', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.198.131,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,api/v1/namespaces/default/endpoints/system:endpoints-83185,k8s.io,0,OK,operation_synth_6428634,k8s.io,True,True,0,1758777550.0,1758777778.0,198.0,0,0,0,5,4,6,8
synth_event_79171_cdc2a9910b,2025-01-10 23:40:24+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-01-10 23:43:33+00:00,allow,k8s_cluster,project-ml,us-central1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-10319', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,::1,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-10319,k8s.io,0,OK,operation_synth_5746816,k8s.io,True,True,0,1736552424.0,1736552613.0,198.0,1,0,1,3,4,2,0
synth_event_79181_0c39c600b1,2025-04-25 02:53:49+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-04-25 02:53:59+00:00,allow,k8s_cluster,project-observability,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-24635', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.31.141,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-24635,k8s.io,0,OK,operation_synth_8910203,k8s.io,True,True,0,1745549629.0,1745549639.0,198.0,2,0,2,1,3,2,8
synth_event_79191_d9c02fc1ce,2025-01-02 01:55:15+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-01-02 01:58:31+00:00,allow,k8s_cluster,project-ml,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'batch/v1/namespaces/gateway-system/jobs/system:jobs-72358', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.134.179,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,batch/v1/namespaces/gateway-system/jobs/system:jobs-72358,k8s.io,0,OK,operation_synth_2022077,k8s.io,True,True,0,1735782915.0,1735783111.0,198.0,1,0,1,1,5,4,4
synth_event_79201_6c12a4ada2,2025-01-05 16:06:03+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-01-05 16:09:48+00:00,allow,k8s_cluster,project123,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-36473', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,::1,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-36473,k8s.io,0,OK,operation_synth_3362238,k8s.io,True,True,0,1736093163.0,1736093388.0,198.0,3,0,3,2,1,1,5
synth_event_79211_e8a1b6c4d6,2025-09-15 11:35:47+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-09-15 11:37:45+00:00,allow,k8s_cluster,project-observability,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-63002', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,::1,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-63002,k8s.io,0,OK,operation_synth_2590910,k8s.io,True,True,0,1757936147.0,1757936265.0,198.0,2,0,2,0,1,3,4
synth_event_79221_5a6397b8cc,2025-06-26 20:32:09+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-06-26 20:34:44+00:00,allow,k8s_cluster,project-observability,us-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-68461', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.199.79,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-68461,k8s.io,0,OK,operation_synth_7558454,k8s.io,True,True,0,1750969929.0,1750970084.0,198.0,2,0,2,5,5,1,0
synth_event_79231_94b5675ee1,2025-02-05 11:33:59+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-05 11:37:35+00:00,allow,k8s_cluster,project-observability,europe-west4,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'batch/v1/namespaces/prod/jobs/system:jobs-50831', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.230.99,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,batch/v1/namespaces/prod/jobs/system:jobs-50831,k8s.io,0,OK,operation_synth_9663245,k8s.io,True,True,0,1738755239.0,1738755455.0,198.0,2,0,2,2,6,4,0
synth_event_79241_65de761aa8,2025-06-12 03:39:44+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-06-12 03:41:03+00:00,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/prod/httproutes/system:httproutes-15223', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.86.144,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,gateway.networking.k8s.io/v1/namespaces/prod/httproutes/system:httproutes-15223,k8s.io,0,OK,operation_synth_9435161,k8s.io,True,True,0,1749699584.0,1749699663.0,198.0,3,0,3,1,5,10,4
synth_event_79251_6ae75890dd,2025-08-31 21:41:28+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-08-31 21:44:47+00:00,allow,k8s_cluster,project-ml,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-20259', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.239.190,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-20259,k8s.io,0,OK,operation_synth_7832791,k8s.io,True,True,0,1756676488.0,1756676687.0,198.0,1,0,1,4,2,2,8
synth_event_79261_2a6889465c,2025-02-09 03:07:49+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-09 03:10:37+00:00,allow,k8s_cluster,project-observability,europe-west4,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apps/v1/namespaces/monitoring/deployments/system:dep-58364', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.107.108,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,apps/v1/namespaces/monitoring/deployments/system:dep-58364,k8s.io,0,OK,operation_synth_4658987,k8s.io,True,True,0,1739070469.0,1739070637.0,198.0,2,0,2,2,6,0,5
synth_event_79271_6954dabde7,2026-01-03 12:03:08+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-01-03 12:04:48+00:00,allow,k8s_cluster,project-finops,europe-west4,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/default/httproutes/system:httproutes-24261', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,::1,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,gateway.networking.k8s.io/v1/namespaces/default/httproutes/system:httproutes-24261,k8s.io,0,OK,operation_synth_2687336,k8s.io,True,True,0,1767441788.0,1767441888.0,198.0,0,0,0,2,3,10,8
synth_event_79281_138d5483bd,2025-09-07 21:50:45+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-09-07 21:53:51+00:00,allow,k8s_cluster,project-observability,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-73178', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.226.229,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-73178,k8s.io,0,OK,operation_synth_5076887,k8s.io,True,True,0,1757281845.0,1757282031.0,198.0,2,0,2,3,1,3,8
synth_event_79291_f6b41f5e83,2025-02-14 15:36:46+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-14 15:38:29+00:00,allow,k8s_cluster,project-ml,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'api/v1/namespaces/payments/endpoints/system:endpoints-84889', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.200.209,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,api/v1/namespaces/payments/endpoints/system:endpoints-84889,k8s.io,0,OK,operation_synth_3190401,k8s.io,True,True,0,1739547406.0,1739547509.0,198.0,1,0,1,3,1,6,9
synth_event_79301_f586a1677e,2025-06-16 13:46:04+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-06-16 13:48:43+00:00,allow,k8s_cluster,project123,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-58357', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.153.45,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-58357,k8s.io,0,OK,operation_synth_3460042,k8s.io,True,True,0,1750081564.0,1750081723.0,198.0,3,0,3,3,1,3,0
synth_event_79311_07a6823def,2026-02-07 19:47:03+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2026-02-07 19:49:15+00:00,allow,k8s_cluster,project-ml,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-96886', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.66.44,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-96886,k8s.io,0,OK,operation_synth_3741022,k8s.io,True,True,0,1770493623.0,1770493755.0,198.0,1,0,1,2,5,1,5
synth_event_79321_5e459b0d91,2025-03-16 07:57:26+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-03-16 08:00:30+00:00,allow,k8s_cluster,project-finops,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-78148', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.223.31,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-78148,k8s.io,0,OK,operation_synth_5130137,k8s.io,True,True,0,1742111846.0,1742112030.0,198.0,0,0,0,2,2,10,5
synth_event_79331_bd2614adaf,2025-07-15 19:51:39+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-07-15 19:53:48+00:00,allow,k8s_cluster,project-observability,asia-southeast1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/staging/endpoints/system:endpoints-45840', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.196.140,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,api/v1/namespaces/staging/endpoints/system:endpoints-45840,k8s.io,0,OK,operation_synth_9441838,k8s.io,True,True,0,1752609099.0,1752609228.0,198.0,2,0,2,0,3,6,9
synth_event_79341_e28b6683c9,2025-01-31 10:11:33+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-01-31 10:11:49+00:00,allow,k8s_cluster,project123,us-east1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-12256', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.0.103,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-12256,k8s.io,0,OK,operation_synth_8625931,k8s.io,True,True,0,1738318293.0,1738318309.0,198.0,3,0,3,4,5,2,9
synth_event_79351_b383220206,2025-08-09 17:52:17+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-08-09 17:53:05+00:00,allow,k8s_cluster,project-ml,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/monitoring/deployments/system:dep-36702', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,::1,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/monitoring/deployments/system:dep-36702,k8s.io,0,OK,operation_synth_6252942,k8s.io,True,True,0,1754761937.0,1754761985.0,198.0,1,0,1,1,3,0,9
synth_event_79361_5611ac2c0e,2026-01-30 20:14:15+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-01-30 20:17:57+00:00,allow,k8s_cluster,project-observability,us-east1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-85090', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.123.237,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-85090,k8s.io,0,OK,operation_synth_5152053,k8s.io,True,True,0,1769804055.0,1769804277.0,198.0,2,0,2,4,6,2,0
synth_event_79371_79ccbc29a5,2025-02-23 01:22:13+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-02-23 01:22:58+00:00,allow,k8s_cluster,project-finops,us-central1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-30050', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.83.29,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-30050,k8s.io,0,OK,operation_synth_1308820,k8s.io,True,True,0,1740273733.0,1740273778.0,198.0,0,0,0,3,5,3,0
synth_event_79381_fa35bd23be,2025-07-12 22:31:14+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-07-12 22:33:31+00:00,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'apps/v1/namespaces/security/deployments/system:dep-15245', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.78.85,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,apps/v1/namespaces/security/deployments/system:dep-15245,k8s.io,0,OK,operation_synth_3028906,k8s.io,True,True,0,1752359474.0,1752359611.0,198.0,3,0,3,0,2,0,8
synth_event_79391_6d5d0383b1,2025-01-29 06:29:47+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-01-29 06:32:29+00:00,allow,k8s_cluster,project123,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-56937', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.250.17,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,networking.k8s.io/v1/namespaces/default/ingresses/system:ingresses-56937,k8s.io,0,OK,operation_synth_3625386,k8s.io,True,True,0,1738132187.0,1738132349.0,198.0,3,0,3,1,3,11,0
synth_event_79401_fb9d1ffef0,2025-04-06 14:16:59+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-04-06 14:19:07+00:00,allow,k8s_cluster,project-observability,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-81447', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.115.61,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-81447,k8s.io,0,OK,operation_synth_5979546,k8s.io,True,True,0,1743949019.0,1743949147.0,198.0,2,0,2,3,6,2,5
