protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s
0,0,1738755239.0,2,0,2,2,6,4,0,11,2,0,216.0
0,0,1749699584.0,3,0,3,1,5,10,4,3,3,0,79.0
0,0,1756676488.0,1,0,1,4,2,2,8,21,6,1,199.0
0,0,1739070469.0,2,0,2,2,6,0,5,3,6,1,168.0
0,0,1767441788.0,0,0,0,2,3,10,8,12,5,1,100.0
0,0,1757281845.0,2,0,2,3,1,3,8,21,6,1,186.0
0,0,1739547406.0,1,0,1,3,1,6,9,15,4,0,103.0
0,0,1750081564.0,3,0,3,3,1,3,0,13,0,0,159.0
0,0,1770493623.0,1,0,1,2,5,1,5,19,5,1,132.0
0,0,1742111846.0,0,0,0,2,2,10,5,7,6,1,184.0
0,0,1752609099.0,2,0,2,0,3,6,9,19,1,0,129.0
0,0,1738318293.0,3,0,3,4,5,2,9,10,4,0,16.0
0,0,1754761937.0,1,0,1,1,3,0,9,17,5,1,48.0
0,0,1769804055.0,2,0,2,4,6,2,0,20,4,0,222.0
0,0,1740273733.0,0,0,0,3,5,3,0,1,6,1,45.0
0,0,1752359474.0,3,0,3,0,2,0,8,22,5,1,137.0
0,0,1738132187.0,3,0,3,1,3,11,0,6,2,0,162.0
0,0,1743949019.0,2,0,2,3,6,2,5,14,6,1,128.0
0,0,1756743004.0,2,0,2,3,2,15,5,16,0,0,16.0
0,0,1753044730.0,0,0,0,3,2,15,9,20,6,1,2.0
0,0,1737064294.0,1,0,1,2,5,2,8,21,3,0,63.0
0,0,1772224479.0,1,0,1,2,3,1,4,20,4,0,88.0
0,0,1758199698.0,3,0,3,3,6,2,5,12,3,0,186.0
0,0,1746707407.0,3,0,3,0,5,2,4,12,3,0,53.0
0,0,1735745210.0,0,0,0,4,4,2,0,15,2,0,35.0
0,0,1755641408.0,0,0,0,4,1,10,5,22,1,0,51.0
0,0,1737557222.0,2,0,2,3,6,3,4,14,2,0,135.0
7,0,1765017070.0,1,1,1,4,2,4,9,10,5,1,206.0
0,0,1770770446.0,0,0,0,3,6,11,9,0,2,0,75.0
7,0,1757632829.0,1,1,1,3,6,11,0,23,3,0,161.0
7,0,1766098709.0,2,1,2,2,2,10,4,22,3,0,203.0
0,0,1743714501.0,0,0,0,4,3,1,4,21,3,0,225.0
0,0,1741325760.0,1,0,1,0,2,2,0,5,4,0,44.0
0,0,1758585595.0,3,0,3,5,5,2,5,23,0,0,233.0
0,0,1739242984.0,3,0,3,1,3,2,0,3,1,0,77.0
0,0,1740593295.0,2,0,2,5,5,3,8,18,2,0,12.0
0,0,1741962408.0,2,0,2,1,5,2,8,14,4,0,133.0
0,0,1765893943.0,1,0,1,2,4,11,9,14,1,0,124.0
0,0,1768915146.0,0,0,0,5,6,15,8,13,1,0,169.0
0,0,1747660525.0,2,0,2,5,4,7,0,13,0,0,92.0
0,0,1755512407.0,2,0,2,2,5,6,5,10,0,0,216.0
7,0,1759223198.0,0,1,0,0,3,6,4,9,1,0,222.0
0,0,1755756183.0,2,0,2,4,5,6,0,6,3,0,215.0
0,0,1763986814.0,0,0,0,4,3,6,8,12,0,0,26.0
0,0,1752826073.0,0,0,0,5,3,1,9,8,4,0,51.0
0,0,1767318166.0,1,0,1,3,6,0,4,1,4,0,228.0
7,0,1768333225.0,2,1,2,0,4,10,4,19,1,0,85.0
0,0,1766949910.0,3,0,3,3,3,10,0,19,6,1,104.0
0,0,1750262924.0,2,0,2,0,6,3,5,16,2,0,55.0
0,0,1756525871.0,3,0,3,3,5,3,0,3,5,1,87.0
0,0,1751543518.0,1,0,1,0,3,2,5,11,3,0,43.0
0,0,1766060959.0,1,0,1,2,4,2,4,12,3,0,58.0
0,0,1748278497.0,1,0,1,2,4,2,4,16,0,0,73.0
0,0,1755057585.0,0,0,0,3,4,2,5,3,2,0,53.0
0,0,1740120912.0,1,0,1,1,3,11,9,6,4,0,12.0
0,0,1745314026.0,0,0,0,0,6,10,4,9,1,0,222.0
0,0,1753802460.0,0,0,0,4,6,2,5,15,1,0,183.0
0,0,1765697024.0,2,0,2,3,6,2,0,7,6,1,155.0
0,0,1742249094.0,2,0,2,1,3,3,5,22,0,0,70.0
0,0,1765683871.0,2,0,2,3,1,2,0,3,6,1,206.0
0,0,1755629861.0,3,0,3,3,5,3,4,18,1,0,150.0
0,0,1764739611.0,3,0,3,4,2,5,9,5,2,0,89.0
0,0,1766389493.0,0,0,0,5,2,2,9,7,0,0,114.0
0,0,1772482413.0,1,0,1,2,2,10,8,20,0,0,204.0
0,0,1765495993.0,0,0,0,4,2,2,4,23,3,0,102.0
0,0,1757889558.0,1,0,1,2,5,0,5,22,6,1,12.0
0,0,1757935339.0,1,0,1,0,6,2,0,11,0,0,156.0
0,0,1744578699.0,3,0,3,3,3,1,4,21,6,1,64.0
0,0,1763530148.0,0,0,0,4,2,1,0,5,2,0,76.0
0,0,1742059276.0,0,0,0,3,1,10,0,17,5,1,21.0
0,0,1765500792.0,0,0,0,5,1,1,5,0,4,0,56.0
0,0,1737455675.0,0,0,0,2,3,6,9,10,1,0,135.0
0,0,1753840353.0,1,0,1,2,5,11,9,1,2,0,72.0
0,0,1758617108.0,0,0,0,2,6,2,8,8,1,0,88.0
0,0,1768615765.0,0,0,0,0,4,3,9,2,5,1,97.0
0,0,1742430024.0,3,0,3,2,6,0,8,0,3,0,67.0
0,0,1758532318.0,1,0,1,0,6,1,9,9,0,0,83.0
0,0,1761978804.0,2,0,2,5,5,2,4,6,5,1,13.0
0,0,1749909923.0,0,0,0,4,1,2,4,14,5,1,133.0
0,0,1740837637.0,1,0,1,2,6,10,9,14,5,1,127.0
0,0,1742481372.0,3,0,3,4,2,4,8,14,3,0,134.0
0,0,1741231631.0,0,0,0,1,3,6,4,3,3,0,44.0
0,0,1740538884.0,0,0,0,0,5,4,9,3,2,0,109.0
0,0,1763194593.0,1,0,1,2,2,3,5,8,5,1,97.0
0,0,1762890631.0,1,0,1,5,6,1,4,19,1,0,189.0
0,0,1755200337.0,3,0,3,1,6,6,0,19,3,0,102.0
0,0,1749563740.0,1,0,1,4,6,6,0,13,1,0,217.0
0,0,1758801603.0,0,0,0,1,1,2,0,12,3,0,111.0
0,0,1747606083.0,1,0,1,5,6,0,4,22,6,1,225.0
0,0,1762573405.0,0,0,0,4,4,5,5,3,5,1,61.0
0,0,1739392972.0,0,0,0,0,4,2,8,20,2,0,93.0
0,0,1767008088.0,2,0,2,5,5,3,8,11,0,0,145.0
0,0,1748101254.0,3,0,3,5,3,2,8,15,5,1,136.0
0,0,1735694236.0,2,0,2,1,1,2,9,1,2,0,171.0
7,0,1755435331.0,2,1,2,2,5,10,4,12,6,1,93.0
0,0,1755098750.0,0,0,0,3,6,1,0,15,2,0,143.0
0,0,1758729938.0,2,0,2,1,1,2,9,16,2,0,16.0
0,0,1748285680.0,2,0,2,3,1,11,8,18,0,0,151.0
0,0,1769579941.0,0,0,0,0,4,0,9,5,2,0,154.0
0,0,1755202046.0,2,0,2,4,3,4,9,20,3,0,122.0
0,0,1742116872.0,2,0,2,4,6,15,9,9,6,1,94.0
0,0,1748195385.0,0,0,0,4,1,5,4,17,6,1,72.0
0,0,1749296029.0,0,0,0,4,6,1,8,11,5,1,129.0
0,0,1751797855.0,3,0,3,3,4,3,0,10,6,1,221.0
0,0,1735807824.0,0,0,0,1,2,1,0,8,3,0,171.0
0,0,1737572108.0,1,0,1,0,1,3,0,18,2,0,41.0
0,0,1754654018.0,1,0,1,2,1,1,4,11,4,0,67.0
0,0,1738305627.0,3,0,3,1,3,10,5,6,4,0,230.0
0,0,1765278966.0,1,0,1,4,4,10,0,11,1,0,86.0
0,0,1735745620.0,1,0,1,2,3,3,5,15,2,0,166.0
0,0,1745835465.0,1,0,1,5,4,6,5,10,0,0,101.0
0,0,1764878566.0,1,0,1,1,3,6,8,20,3,0,86.0
0,0,1742232344.0,1,0,1,0,6,10,9,17,0,0,132.0
0,0,1758289541.0,2,0,2,3,3,3,9,13,4,0,203.0
0,0,1771323576.0,0,0,0,1,3,6,0,10,1,0,15.0
0,0,1765402528.0,2,0,2,3,1,4,4,21,2,0,77.0
0,0,1758739248.0,2,0,2,2,5,4,0,18,2,0,122.0
0,0,1771096909.0,2,0,2,5,1,10,9,19,5,1,136.0
7,0,1746097306.0,2,1,2,1,5,3,8,11,3,0,119.0
0,0,1739184857.0,3,0,3,1,5,4,0,10,0,0,53.0
0,0,1755938125.0,2,0,2,5,2,2,4,8,5,1,54.0
0,0,1740434657.0,0,0,0,1,2,1,5,22,0,0,199.0
0,0,1759864604.0,0,0,0,3,2,4,4,19,1,0,159.0
0,0,1747700841.0,0,0,0,3,4,2,9,0,1,0,24.0
0,0,1750941993.0,1,0,1,0,3,2,9,12,3,0,215.0
0,0,1760786893.0,1,0,1,2,4,0,9,11,5,1,31.0
0,0,1750618615.0,1,0,1,5,4,2,5,18,6,1,150.0
0,0,1741228967.0,3,0,3,5,3,6,0,2,3,0,24.0
0,0,1751907165.0,2,0,2,3,1,1,9,16,0,0,182.0
0,0,1767009141.0,0,0,0,1,3,6,9,11,0,0,103.0
0,0,1771093604.0,1,0,1,3,6,4,8,18,5,1,100.0
0,0,1745794923.0,0,0,0,5,6,0,8,23,6,1,47.0
0,0,1756259968.0,2,0,2,4,5,0,8,1,2,0,52.0
0,0,1745080900.0,0,0,0,5,2,2,9,16,5,1,6.0
7,0,1764421418.0,0,1,0,1,1,6,5,13,5,1,215.0
0,0,1744845830.0,3,0,3,5,5,2,4,23,2,0,4.0
0,0,1754689040.0,0,0,0,4,1,5,0,21,4,0,161.0
0,0,1759618218.0,0,0,0,2,2,4,0,22,5,1,25.0
0,0,1752732603.0,2,0,2,0,1,2,5,6,3,0,147.0
0,0,1747985890.0,2,0,2,4,2,6,9,7,4,0,133.0
0,0,1743105321.0,0,0,0,5,3,1,9,19,3,0,144.0
0,0,1740920959.0,2,0,2,2,1,3,8,13,6,1,115.0
0,0,1771084992.0,2,0,2,5,2,10,4,16,5,1,180.0
0,0,1747163374.0,0,0,0,4,4,3,5,19,1,0,111.0
0,0,1739656529.0,2,0,2,5,2,1,8,21,5,1,196.0
0,0,1763867086.0,0,0,0,3,2,10,9,3,6,1,148.0
0,0,1739321054.0,0,0,0,3,3,2,5,0,2,0,139.0
0,0,1761726540.0,2,0,2,3,3,2,5,8,2,0,48.0
0,0,1739479800.0,1,0,1,5,6,3,9,20,3,0,41.0
0,0,1761755479.0,3,0,3,4,5,4,5,16,2,0,104.0
0,0,1742723157.0,2,0,2,1,5,3,4,9,6,1,208.0
7,0,1759913741.0,0,1,0,1,4,3,5,8,2,0,201.0
0,0,1748435722.0,0,0,0,2,5,2,9,12,2,0,160.0
0,0,1740297767.0,2,0,2,4,3,2,5,8,6,1,237.0
7,0,1742565507.0,1,1,1,4,6,15,9,13,4,0,51.0
0,0,1772323543.0,3,0,3,4,6,15,4,0,6,1,64.0
0,0,1750744291.0,0,0,0,2,6,3,4,5,1,0,229.0
0,0,1760431138.0,0,0,0,5,1,10,9,8,1,0,214.0
0,0,1759372093.0,2,0,2,5,4,2,5,2,3,0,116.0
0,0,1764363358.0,1,0,1,4,5,2,9,20,4,0,223.0
0,0,1745140429.0,2,0,2,5,2,15,9,9,6,1,90.0
0,0,1759619887.0,2,0,2,2,5,11,9,23,5,1,26.0
0,0,1755311162.0,0,0,0,3,5,0,5,2,5,1,113.0
0,0,1767398286.0,1,0,1,5,6,5,8,23,4,0,135.0
0,0,1742291836.0,0,0,0,1,6,3,5,9,1,0,169.0
0,0,1765516538.0,1,0,1,2,4,3,4,5,4,0,103.0
0,0,1743393318.0,2,0,2,2,2,5,9,3,0,0,184.0
0,0,1758414803.0,3,0,3,2,6,3,4,0,6,1,124.0
0,0,1764665934.0,0,0,0,2,4,6,9,8,1,0,127.0
7,0,1739746142.0,2,1,2,2,5,2,8,22,6,1,200.0
0,0,1763318946.0,1,0,1,1,3,10,8,18,6,1,190.0
0,0,1758179020.0,2,0,2,0,6,15,0,7,3,0,93.0
0,0,1770233028.0,2,0,2,5,2,3,4,19,2,0,206.0
0,0,1771380996.0,2,0,2,3,2,3,0,2,2,0,12.0
0,0,1767371183.0,3,0,3,0,6,4,8,16,4,0,163.0
0,0,1739360868.0,3,0,3,2,6,1,9,11,2,0,55.0
0,0,1762750007.0,2,0,2,5,6,3,8,4,0,0,55.0
0,0,1769356004.0,0,0,0,1,5,1,5,15,6,1,217.0
0,0,1748988203.0,1,0,1,2,1,2,0,22,1,0,107.0
0,0,1751898037.0,1,0,1,0,4,2,0,14,0,0,64.0
0,0,1738262995.0,0,0,0,5,2,2,8,18,3,0,138.0
0,0,1741274151.0,0,0,0,1,6,0,9,15,3,0,95.0
0,0,1741668855.0,0,0,0,1,1,0,0,4,1,0,147.0
0,0,1762300049.0,3,0,3,2,3,5,0,23,1,0,119.0
0,0,1748321618.0,0,0,0,4,2,6,5,4,1,0,227.0
0,0,1750318942.0,0,0,0,0,5,11,9,7,3,0,175.0
0,0,1747626596.0,1,0,1,5,5,1,0,3,0,0,31.0
0,0,1746176054.0,0,0,0,4,6,0,8,8,4,0,70.0
0,0,1737110333.0,0,0,0,1,1,3,5,10,4,0,103.0
0,0,1758499920.0,0,0,0,1,3,6,0,0,0,0,208.0
0,0,1740523141.0,3,0,3,4,4,2,4,22,1,0,161.0
0,0,1746695977.0,3,0,3,3,5,11,4,9,3,0,112.0
0,0,1763147143.0,1,0,1,1,4,3,0,19,4,0,17.0
0,0,1741231365.0,1,0,1,3,6,1,9,3,3,0,212.0
0,0,1755079210.0,2,0,2,1,4,3,5,10,2,0,90.0
0,0,1746299810.0,0,0,0,1,6,1,9,19,5,1,46.0
0,0,1740558773.0,2,0,2,0,2,3,8,8,2,0,240.0
0,0,1746883145.0,3,0,3,1,2,0,4,13,5,1,72.0
0,0,1769957223.0,1,0,1,0,4,0,4,14,6,1,203.0
0,0,1750785536.0,1,0,1,1,1,5,4,17,1,0,166.0
7,0,1747813583.0,2,1,2,2,4,10,5,7,2,0,41.0
0,0,1753738236.0,0,0,0,4,3,10,9,21,0,0,33.0
0,0,1760704569.0,0,0,0,3,6,2,4,12,4,0,196.0
0,0,1740318776.0,1,0,1,3,2,2,9,13,6,1,169.0
0,0,1738243300.0,3,0,3,2,4,2,0,13,3,0,58.0
7,0,1770282063.0,2,1,2,4,4,6,0,9,3,0,80.0
0,0,1737614861.0,0,0,0,1,5,0,4,6,3,0,139.0
0,0,1754815053.0,2,0,2,4,1,5,0,8,6,1,162.0
0,0,1758282273.0,3,0,3,4,1,1,8,11,4,0,116.0
0,0,1746773949.0,2,0,2,4,2,0,4,6,4,0,49.0
0,0,1743585788.0,2,0,2,4,2,3,9,9,2,0,93.0
0,0,1762275672.0,1,0,1,4,1,2,9,17,1,0,85.0
0,0,1747414313.0,3,0,3,1,5,3,9,16,4,0,15.0
0,0,1770953631.0,0,0,0,2,4,3,8,3,4,0,76.0
0,0,1740491140.0,0,0,0,5,3,2,9,13,1,0,99.0
0,0,1763094154.0,0,0,0,1,4,6,4,4,4,0,148.0
0,0,1744297073.0,0,0,0,2,2,2,8,14,3,0,71.0
0,0,1772638181.0,1,0,1,1,5,1,4,15,2,0,156.0
0,0,1770111761.0,0,0,0,3,5,1,9,9,1,0,124.0
0,0,1739441803.0,2,0,2,4,3,2,9,10,3,0,83.0
0,0,1745393956.0,3,0,3,5,1,10,5,7,2,0,149.0
0,0,1759041538.0,0,0,0,2,6,3,0,6,6,1,28.0
0,0,1759563574.0,1,0,1,0,4,2,9,7,5,1,240.0
0,0,1760884527.0,3,0,3,1,5,10,4,14,6,1,6.0
7,0,1746992014.0,2,1,2,2,5,3,4,19,6,1,53.0
0,0,1752104268.0,3,0,3,4,3,5,9,23,2,0,60.0
0,0,1747043448.0,3,0,3,2,4,2,8,9,0,0,58.0
0,0,1757117928.0,0,0,0,4,4,2,4,0,5,1,216.0
0,0,1746815024.0,0,0,0,3,3,11,9,18,4,0,52.0
0,0,1771150405.0,1,0,1,3,2,11,9,10,6,1,191.0
0,0,1741660948.0,1,0,1,3,2,0,5,2,1,0,104.0
0,0,1770259473.0,3,0,3,1,5,3,8,2,3,0,9.0
0,0,1761623026.0,2,0,2,3,3,1,9,3,1,0,152.0
0,0,1758059652.0,0,0,0,3,1,1,4,21,1,0,167.0
0,0,1767756174.0,0,0,0,0,1,3,9,3,2,0,218.0
7,0,1741722289.0,0,1,0,1,3,6,5,19,1,0,57.0
0,0,1753817532.0,0,0,0,2,4,11,0,19,1,0,163.0
0,0,1751124744.0,0,0,0,1,5,11,9,15,5,1,102.0
0,0,1753396735.0,3,0,3,4,2,0,4,22,3,0,49.0
0,0,1769993802.0,3,0,3,3,3,4,0,0,0,0,230.0
0,0,1756430287.0,2,0,2,2,4,1,5,1,4,0,215.0
0,0,1754191180.0,3,0,3,4,3,5,9,3,6,1,130.0
0,0,1769023255.0,1,0,1,0,4,1,9,19,2,0,96.0
0,0,1752177094.0,1,0,1,0,6,3,0,19,3,0,185.0
0,0,1768113974.0,3,0,3,0,5,11,5,6,6,1,185.0
0,0,1752139285.0,3,0,3,2,5,10,5,9,3,0,38.0
0,0,1755216847.0,0,0,0,5,4,2,5,0,4,0,13.0
0,0,1744199150.0,2,0,2,1,5,1,9,11,2,0,103.0
0,0,1766735606.0,0,0,0,0,4,3,9,7,4,0,207.0
0,0,1738510403.0,3,0,3,1,2,2,5,15,6,1,224.0
0,0,1737858978.0,0,0,0,3,3,3,8,2,6,1,180.0
0,0,1767697211.0,0,0,0,1,6,5,0,11,1,0,203.0
0,0,1753127677.0,2,0,2,4,3,2,4,19,0,0,181.0
0,0,1750284691.0,3,0,3,5,1,5,8,22,2,0,103.0
0,0,1743294905.0,0,0,0,2,4,1,5,0,6,1,61.0
7,0,1751636050.0,2,1,2,3,4,2,9,13,4,0,165.0
0,0,1752443093.0,1,0,1,0,1,11,9,21,6,1,42.0
0,0,1760984949.0,1,0,1,1,1,6,4,18,0,0,111.0
0,0,1736105322.0,2,0,2,1,5,2,5,19,6,1,178.0
0,0,1749065772.0,1,0,1,3,5,5,8,19,2,0,212.0
0,0,1761531059.0,0,0,0,4,3,11,8,2,0,0,4.0
0,0,1756929504.0,0,0,0,4,2,1,5,19,2,0,227.0
0,0,1759706074.0,2,0,2,0,4,3,0,23,6,1,60.0
0,0,1762437795.0,1,0,1,5,4,5,5,14,3,0,111.0
0,0,1771492805.0,3,0,3,4,2,2,8,9,3,0,110.0
0,0,1772173060.0,3,0,3,0,1,6,9,6,4,0,114.0
0,0,1737887790.0,3,0,3,3,6,3,9,10,6,1,151.0
0,0,1752375992.0,3,0,3,3,5,2,8,3,6,1,71.0
0,0,1750885042.0,1,0,1,2,2,2,5,20,2,0,22.0
0,0,1753153754.0,3,0,3,4,1,1,8,3,1,0,216.0
0,0,1771274990.0,2,0,2,0,1,3,0,20,0,0,122.0
0,0,1751257002.0,2,0,2,3,2,2,4,4,0,0,37.0
0,0,1763703365.0,1,0,1,3,4,2,0,5,4,0,37.0
7,0,1751470412.0,2,1,2,1,6,10,0,15,2,0,18.0
0,0,1770857761.0,1,0,1,4,6,4,0,0,3,0,19.0
0,0,1753636615.0,1,0,1,0,2,10,0,17,6,1,35.0
0,0,1737215374.0,2,0,2,2,3,2,5,15,5,1,189.0
0,0,1743920365.0,3,0,3,0,5,2,0,6,6,1,61.0
0,0,1750268953.0,2,0,2,1,4,2,4,17,2,0,139.0
0,0,1748875967.0,2,0,2,5,3,3,0,14,0,0,153.0
0,0,1765543406.0,1,0,1,1,4,1,5,12,4,0,232.0
0,0,1769913718.0,1,0,1,2,5,10,5,2,6,1,183.0
0,0,1759007568.0,3,0,3,5,5,10,4,21,5,1,104.0
0,0,1772691767.0,2,0,2,4,6,3,0,6,3,0,9.0
0,0,1757196893.0,2,0,2,3,4,3,4,22,5,1,46.0
0,0,1748724555.0,3,0,3,0,4,3,4,20,5,1,41.0
0,0,1754675475.0,2,0,2,2,3,2,0,17,4,0,12.0
0,0,1748966248.0,2,0,2,5,6,1,8,15,1,0,82.0
0,0,1758060714.0,2,0,2,4,5,2,0,22,1,0,86.0
0,0,1737659419.0,3,0,3,2,6,1,4,19,3,0,59.0
0,0,1756181020.0,3,0,3,0,2,2,8,4,1,0,192.0
0,0,1759722102.0,0,0,0,1,1,6,9,3,0,0,129.0
0,0,1744489840.0,1,0,1,1,1,1,0,20,5,1,28.0
7,0,1757302569.0,1,1,1,0,5,2,5,3,0,0,181.0
0,0,1741206017.0,0,0,0,3,2,0,8,20,2,0,94.0
0,0,1747051248.0,3,0,3,2,6,4,4,12,0,0,232.0
0,0,1737122420.0,3,0,3,5,1,11,8,14,4,0,94.0
0,0,1747395341.0,2,0,2,3,1,2,4,11,4,0,193.0
0,0,1772311581.0,2,0,2,3,6,2,4,20,5,1,156.0
0,0,1752527433.0,0,0,0,0,3,10,8,21,0,0,6.0
0,0,1759690491.0,2,0,2,5,6,0,5,18,6,1,116.0
0,0,1765512391.0,0,0,0,0,4,6,8,4,4,0,13.0
7,0,1743264132.0,3,1,3,1,2,2,4,16,5,1,187.0
0,0,1769129123.0,0,0,0,5,5,2,5,0,4,0,223.0
0,0,1745359392.0,0,0,0,5,3,2,4,22,1,0,15.0
0,0,1737269076.0,1,0,1,4,5,6,8,6,6,1,20.0
0,0,1750869791.0,0,0,0,2,4,2,4,16,2,0,216.0
7,0,1739611726.0,0,1,0,4,6,2,0,9,5,1,195.0
0,0,1759557231.0,3,0,3,5,4,3,0,5,5,1,100.0
0,0,1767179030.0,1,0,1,1,5,1,5,11,2,0,123.0
0,0,1766223406.0,1,0,1,4,2,7,9,9,5,1,144.0
0,0,1736197859.0,2,0,2,4,1,10,5,21,0,0,17.0
0,0,1746407645.0,1,0,1,0,2,2,0,1,0,0,174.0
0,0,1758732977.0,0,0,0,5,6,3,8,16,2,0,132.0
0,0,1749333132.0,3,0,3,4,4,5,9,21,5,1,62.0
0,0,1742695350.0,2,0,2,1,3,10,9,2,6,1,90.0
0,0,1766110754.0,2,0,2,1,1,0,9,2,4,0,205.0
0,0,1749624661.0,3,0,3,2,2,1,8,6,2,0,70.0
0,0,1766231473.0,3,0,3,5,5,15,4,11,5,1,143.0
0,0,1772729857.0,0,0,0,0,5,10,5,16,3,0,7.0
0,0,1744923186.0,2,0,2,1,5,3,5,20,3,0,6.0
0,0,1743644257.0,2,0,2,4,6,10,8,1,3,0,204.0
0,0,1761846462.0,0,0,0,2,1,2,0,17,3,0,90.0
0,0,1761439430.0,2,0,2,3,5,3,9,0,6,1,44.0
0,0,1767724409.0,0,0,0,0,2,3,9,18,1,0,20.0
0,0,1744717354.0,3,0,3,3,2,10,0,11,1,0,18.0
0,0,1735958114.0,2,0,2,0,3,2,0,2,5,1,101.0
0,0,1747547573.0,2,0,2,2,3,10,9,5,6,1,88.0
0,0,1745453255.0,1,0,1,0,1,2,8,0,3,0,122.0
0,0,1771032236.0,2,0,2,1,3,11,5,1,5,1,213.0
0,0,1771767609.0,2,0,2,0,1,1,9,13,6,1,185.0
7,0,1770164083.0,1,1,1,1,2,11,8,0,2,0,101.0
0,0,1743422659.0,3,0,3,5,1,6,0,12,0,0,194.0
0,0,1765494362.0,3,0,3,3,4,1,8,23,3,0,215.0
0,0,1771226985.0,2,0,2,3,6,2,5,7,0,0,123.0
0,0,1757368219.0,1,0,1,5,2,11,5,21,0,0,130.0
0,0,1738053198.0,2,0,2,4,3,3,4,8,1,0,76.0
0,0,1741791092.0,0,0,0,2,5,1,4,14,2,0,172.0
0,0,1748024032.0,2,0,2,5,6,1,8,18,4,0,233.0
0,0,1740339544.0,0,0,0,4,1,0,4,19,6,1,164.0
0,0,1756219923.0,3,0,3,4,3,2,4,14,1,0,188.0
0,0,1771176580.0,2,0,2,4,4,0,5,17,6,1,171.0
0,0,1753846539.0,3,0,3,1,1,0,4,3,2,0,202.0
0,0,1735729473.0,2,0,2,4,4,2,9,11,2,0,7.0
0,0,1750679524.0,1,0,1,0,1,3,9,11,0,0,230.0
0,0,1758929037.0,0,0,0,3,2,3,9,23,4,0,184.0
0,0,1758683960.0,3,0,3,0,6,2,5,3,2,0,98.0
0,0,1769104722.0,0,0,0,3,4,6,5,17,3,0,214.0
0,0,1745603800.0,3,0,3,3,2,0,8,17,4,0,183.0
0,0,1743083589.0,3,0,3,2,6,0,5,13,3,0,158.0
0,0,1742966303.0,2,0,2,3,4,6,5,5,2,0,123.0
0,0,1763570497.0,0,0,0,1,1,3,0,16,2,0,47.0
0,0,1755330312.0,0,0,0,5,4,6,0,7,5,1,53.0
0,0,1748068735.0,0,0,0,5,3,10,8,6,5,1,182.0
0,0,1764333438.0,1,0,1,5,2,5,8,12,4,0,21.0
0,0,1769890257.0,1,0,1,0,6,2,5,20,5,1,227.0
0,0,1761159748.0,2,0,2,4,2,10,8,19,2,0,102.0
0,0,1745000181.0,2,0,2,5,2,0,8,18,4,0,203.0
0,0,1772826243.0,1,0,1,3,4,10,9,19,4,0,188.0
0,0,1741273231.0,3,0,3,4,3,1,4,15,3,0,84.0
0,0,1757762948.0,1,0,1,2,1,2,9,11,5,1,51.0
0,0,1765842956.0,0,0,0,1,6,10,4,23,0,0,37.0
7,0,1740060652.0,1,1,1,5,2,10,9,14,3,0,12.0
0,0,1769241543.0,0,0,0,2,1,0,0,7,5,1,221.0
0,0,1745463614.0,0,0,0,0,6,2,4,3,3,0,86.0
0,0,1738738258.0,1,0,1,1,6,2,8,6,2,0,42.0
0,0,1769705027.0,1,0,1,4,1,0,0,16,3,0,44.0
0,0,1741694525.0,2,0,2,4,6,1,5,12,1,0,235.0
0,0,1758039841.0,0,0,0,1,4,3,9,16,1,0,229.0
0,0,1767755792.0,1,0,1,3,1,2,4,3,2,0,201.0
0,0,1759957407.0,0,0,0,2,6,2,4,21,2,0,147.0
0,0,1748628193.0,1,0,1,2,6,5,5,18,4,0,71.0
0,0,1758100798.0,2,0,2,2,4,4,8,9,2,0,190.0
0,0,1738755457.0,3,0,3,5,6,15,0,11,2,0,152.0
0,0,1756437469.0,3,0,3,0,1,2,8,3,4,0,200.0
0,0,1761652452.0,3,0,3,2,3,2,9,11,1,0,193.0
0,0,1736217848.0,2,0,2,0,2,6,4,2,1,0,46.0
0,0,1769923884.0,0,0,0,4,2,2,9,5,6,1,238.0
0,0,1771286953.0,1,0,1,0,4,11,5,0,1,0,11.0
0,0,1771061744.0,0,0,0,3,2,2,9,9,5,1,65.0
0,0,1749959528.0,2,0,2,2,4,1,0,3,6,1,118.0
0,0,1747791774.0,1,0,1,5,6,3,4,1,2,0,43.0
0,0,1744926649.0,0,0,0,0,5,2,8,21,3,0,3.0
0,0,1736736422.0,1,0,1,2,4,11,8,2,0,0,155.0
0,0,1761600592.0,1,0,1,1,4,3,9,21,0,0,78.0
0,0,1761122469.0,1,0,1,3,1,0,4,8,2,0,196.0
0,0,1740920675.0,3,0,3,5,4,3,9,13,6,1,81.0
0,0,1741004689.0,1,0,1,2,4,3,5,12,0,0,91.0
0,0,1742153441.0,0,0,0,0,6,0,8,19,6,1,107.0
0,0,1760509923.0,3,0,3,2,5,0,8,6,2,0,225.0
0,0,1741142443.0,3,0,3,0,4,3,4,2,2,0,150.0
0,0,1757322632.0,0,0,0,4,4,2,9,9,0,0,220.0
0,0,1751203928.0,1,0,1,1,4,3,4,13,6,1,51.0
0,0,1747562305.0,1,0,1,4,6,1,5,9,6,1,86.0
0,0,1757568081.0,0,0,0,0,1,2,0,5,3,0,31.0
